"count"	"date Y-m-d m:s"	"gas adc"	"LPG PPM" 
335	"2023-08-16 20:41:43"	4	0
336	"2023-08-16 20:42:13"	4	0
337	"2023-08-16 20:42:43"	3	0
338	"2023-08-16 20:43:13"	5	0
339	"2023-08-16 20:43:43"	4	0
340	"2023-08-16 20:44:13"	4	0
341	"2023-08-16 20:44:43"	4	0
342	"2023-08-16 20:45:13"	5	0
343	"2023-08-16 20:45:44"	4	0
344	"2023-08-16 20:46:14"	4	0
345	"2023-08-16 20:46:44"	4	0
346	"2023-08-16 20:47:14"	4	0
347	"2023-08-16 20:47:44"	4	0
348	"2023-08-16 20:48:14"	3	0
349	"2023-08-16 20:48:44"	4	0
350	"2023-08-16 20:49:14"	4	0
351	"2023-08-16 20:49:44"	5	0
352	"2023-08-16 20:50:14"	3	0
353	"2023-08-16 20:50:45"	4	0
354	"2023-08-16 20:51:15"	4	0
355	"2023-08-16 20:51:45"	4	0
356	"2023-08-16 20:52:15"	4	0
357	"2023-08-16 20:52:45"	4	0
358	"2023-08-16 20:53:15"	5	0
359	"2023-08-16 20:53:45"	4	0
360	"2023-08-16 20:54:15"	4	0
361	"2023-08-16 20:54:45"	4	0
362	"2023-08-16 20:55:15"	5	0
363	"2023-08-16 20:55:46"	5	0
364	"2023-08-16 20:56:16"	4	0
365	"2023-08-16 20:56:46"	4	0
366	"2023-08-16 20:57:16"	4	0
367	"2023-08-16 20:57:46"	4	0
368	"2023-08-16 20:58:16"	4	0
369	"2023-08-16 20:58:46"	4	0
370	"2023-08-16 20:59:16"	5	0
371	"2023-08-16 20:59:46"	4	0
372	"2023-08-16 21:00:16"	5	0
373	"2023-08-16 21:00:47"	3	0
374	"2023-08-16 21:01:17"	4	0
375	"2023-08-16 21:01:47"	4	0
376	"2023-08-16 21:02:17"	5	0
377	"2023-08-16 21:02:47"	4	0
378	"2023-08-16 21:03:17"	4	0
379	"2023-08-16 21:03:47"	4	0
380	"2023-08-16 21:04:17"	5	0
381	"2023-08-16 21:04:47"	4	0
382	"2023-08-16 21:05:18"	4	0
383	"2023-08-16 21:05:48"	4	0
384	"2023-08-16 21:06:18"	4	0
385	"2023-08-16 21:06:48"	4	0
386	"2023-08-16 21:07:18"	5	0
387	"2023-08-16 21:07:48"	3	0
388	"2023-08-16 21:08:18"	4	0
389	"2023-08-16 21:08:48"	4	0
390	"2023-08-16 21:09:18"	4	0
391	"2023-08-16 21:09:48"	4	0
392	"2023-08-16 21:10:19"	4	0
393	"2023-08-16 21:10:49"	4	0
394	"2023-08-16 21:11:19"	4	0
395	"2023-08-16 21:11:49"	4	0
396	"2023-08-16 21:12:19"	5	0
397	"2023-08-16 21:12:49"	4	0
398	"2023-08-16 21:13:19"	4	0
399	"2023-08-16 21:13:49"	4	0
400	"2023-08-16 21:14:19"	4	0
401	"2023-08-16 21:14:49"	4	0
402	"2023-08-16 21:15:20"	4	0
403	"2023-08-16 21:15:50"	4	0
404	"2023-08-16 21:16:20"	4	0
405	"2023-08-16 21:16:50"	4	0
406	"2023-08-16 21:17:20"	4	0
407	"2023-08-16 21:17:50"	4	0
408	"2023-08-16 21:18:20"	4	0
409	"2023-08-16 21:18:50"	5	0
410	"2023-08-16 21:19:20"	4	0
411	"2023-08-16 21:19:51"	4	0
412	"2023-08-16 21:20:21"	5	0
413	"2023-08-16 21:20:51"	4	0
414	"2023-08-16 21:21:21"	4	0
415	"2023-08-16 21:21:51"	5	0
416	"2023-08-16 21:22:21"	5	0
417	"2023-08-16 21:22:51"	5	0
418	"2023-08-16 21:23:21"	4	0
419	"2023-08-16 21:23:51"	4	0
420	"2023-08-16 21:24:21"	4	0
421	"2023-08-16 21:24:52"	4	0
422	"2023-08-16 21:25:22"	6	0
423	"2023-08-16 21:25:52"	4	0
424	"2023-08-16 21:26:22"	4	0
425	"2023-08-16 21:26:52"	5	0
426	"2023-08-16 21:27:22"	4	0
427	"2023-08-16 21:27:52"	4	0
428	"2023-08-16 21:28:22"	4	0
429	"2023-08-16 21:28:52"	5	0
430	"2023-08-16 21:29:22"	4	0
431	"2023-08-16 21:29:53"	5	0
432	"2023-08-16 21:30:23"	4	0
433	"2023-08-16 21:30:53"	5	0
434	"2023-08-16 21:31:23"	4	0
435	"2023-08-16 21:31:53"	4	0
436	"2023-08-16 21:32:23"	5	0
437	"2023-08-16 21:32:53"	6	0
438	"2023-08-16 21:33:23"	4	0
439	"2023-08-16 21:33:53"	4	0
440	"2023-08-16 21:34:23"	5	0
441	"2023-08-16 21:34:54"	4	0
442	"2023-08-16 21:35:24"	3	0
443	"2023-08-16 21:35:54"	4	0
444	"2023-08-16 21:36:24"	4	0
445	"2023-08-16 21:36:54"	5	0
446	"2023-08-16 21:37:24"	4	0
447	"2023-08-16 21:37:54"	4	0
448	"2023-08-16 21:38:24"	4	0
449	"2023-08-16 21:38:54"	4	0
450	"2023-08-16 21:39:25"	5	0
451	"2023-08-16 21:39:55"	5	0
452	"2023-08-16 21:40:25"	5	0
453	"2023-08-16 21:40:55"	4	0
454	"2023-08-16 21:41:25"	4	0
455	"2023-08-16 21:41:55"	4	0
456	"2023-08-16 21:42:25"	4	0
457	"2023-08-16 21:42:55"	5	0
458	"2023-08-16 21:43:25"	4	0
459	"2023-08-16 21:43:55"	4	0
460	"2023-08-16 21:44:26"	4	0
461	"2023-08-16 21:44:56"	4	0
462	"2023-08-16 21:45:26"	4	0
463	"2023-08-16 21:45:56"	4	0
464	"2023-08-16 21:46:26"	4	0
465	"2023-08-16 21:46:56"	4	0
466	"2023-08-16 21:47:26"	4	0
467	"2023-08-16 21:47:56"	4	0
468	"2023-08-16 21:48:26"	4	0
469	"2023-08-16 21:48:56"	3	0
470	"2023-08-16 21:49:27"	4	0
471	"2023-08-16 21:49:57"	4	0
472	"2023-08-16 21:50:27"	4	0
473	"2023-08-16 21:50:57"	4	0
474	"2023-08-16 21:51:27"	4	0
475	"2023-08-16 21:51:57"	4	0
476	"2023-08-16 21:52:27"	4	0
477	"2023-08-16 21:52:57"	4	0
478	"2023-08-16 21:53:27"	3	0
479	"2023-08-16 21:53:57"	4	0
480	"2023-08-16 21:54:28"	4	0
481	"2023-08-16 21:54:58"	4	0
482	"2023-08-16 21:55:28"	4	0
483	"2023-08-16 21:55:58"	4	0
484	"2023-08-16 21:56:28"	4	0
485	"2023-08-16 21:56:58"	4	0
486	"2023-08-16 21:57:28"	4	0
487	"2023-08-16 21:57:58"	4	0
488	"2023-08-16 21:58:28"	3	0
489	"2023-08-16 21:58:59"	4	0
490	"2023-08-16 21:59:29"	4	0
491	"2023-08-16 21:59:59"	4	0
492	"2023-08-16 22:00:29"	4	0
493	"2023-08-16 22:00:59"	4	0
494	"2023-08-16 22:01:29"	4	0
495	"2023-08-16 22:01:59"	4	0
496	"2023-08-16 22:02:29"	3	0
497	"2023-08-16 22:02:59"	4	0
498	"2023-08-16 22:03:29"	4	0
499	"2023-08-16 22:04:00"	3	0
500	"2023-08-16 22:04:30"	4	0
501	"2023-08-16 22:05:00"	5	0
502	"2023-08-16 22:05:30"	4	0
503	"2023-08-16 22:06:00"	4	0
504	"2023-08-16 22:06:30"	4	0
505	"2023-08-16 22:07:00"	3	0
506	"2023-08-16 22:07:30"	4	0
507	"2023-08-16 22:08:01"	3	0
508	"2023-08-16 22:08:30"	5	0
509	"2023-08-16 22:09:01"	4	0
510	"2023-08-16 22:09:31"	3	0
511	"2023-08-16 22:10:01"	4	0
512	"2023-08-16 22:10:31"	4	0
513	"2023-08-16 22:11:01"	4	0
514	"2023-08-16 22:11:31"	4	0
515	"2023-08-16 22:12:01"	4	0
516	"2023-08-16 22:12:31"	4	0
517	"2023-08-16 22:13:01"	4	0
518	"2023-08-16 22:13:32"	4	0
519	"2023-08-16 22:14:02"	4	0
520	"2023-08-16 22:14:32"	4	0
521	"2023-08-16 22:15:02"	5	0
522	"2023-08-16 22:15:32"	4	0
523	"2023-08-16 22:16:02"	4	0
524	"2023-08-16 22:16:32"	4	0
525	"2023-08-16 22:17:02"	4	0
526	"2023-08-16 22:17:32"	4	0
527	"2023-08-16 22:18:02"	4	0
528	"2023-08-16 22:18:33"	4	0
529	"2023-08-16 22:19:03"	4	0
530	"2023-08-16 22:19:33"	3	0
531	"2023-08-16 22:20:03"	4	0
532	"2023-08-16 22:20:33"	4	0
533	"2023-08-16 22:21:03"	4	0
534	"2023-08-16 22:21:33"	4	0
535	"2023-08-16 22:22:03"	3	0
536	"2023-08-16 22:22:33"	4	0
537	"2023-08-16 22:23:03"	4	0
538	"2023-08-16 22:23:34"	5	0
539	"2023-08-16 22:24:04"	4	0
540	"2023-08-16 22:24:34"	4	0
541	"2023-08-16 22:25:04"	4	0
542	"2023-08-16 22:25:34"	4	0
543	"2023-08-16 22:26:04"	4	0
544	"2023-08-16 22:26:34"	4	0
545	"2023-08-16 22:27:04"	4	0
546	"2023-08-16 22:27:34"	5	0
547	"2023-08-16 22:28:04"	5	0
548	"2023-08-16 22:28:35"	5	0
549	"2023-08-16 22:29:05"	4	0
550	"2023-08-16 22:29:35"	4	0
551	"2023-08-16 22:30:05"	4	0
552	"2023-08-16 22:30:35"	4	0
553	"2023-08-16 22:31:05"	4	0
554	"2023-08-16 22:31:35"	5	0
555	"2023-08-16 22:32:05"	4	0
556	"2023-08-16 22:32:35"	3	0
557	"2023-08-16 22:33:06"	4	0
558	"2023-08-16 22:33:36"	4	0
559	"2023-08-16 22:34:06"	3	0
560	"2023-08-16 22:34:36"	5	0
561	"2023-08-16 22:35:06"	3	0
562	"2023-08-16 22:35:36"	4	0
563	"2023-08-16 22:36:06"	5	0
564	"2023-08-16 22:36:36"	5	0
565	"2023-08-16 22:37:06"	5	0
566	"2023-08-16 22:37:36"	4	0
567	"2023-08-16 22:38:07"	5	0
568	"2023-08-16 22:38:37"	4	0
569	"2023-08-16 22:39:07"	4	0
570	"2023-08-16 22:39:37"	4	0
571	"2023-08-16 22:40:07"	4	0
572	"2023-08-16 22:40:37"	5	0
573	"2023-08-16 22:41:07"	3	0
574	"2023-08-16 22:41:37"	4	0
575	"2023-08-16 22:42:07"	4	0
576	"2023-08-16 22:42:37"	5	0
577	"2023-08-16 22:43:08"	5	0
578	"2023-08-16 22:43:38"	5	0
579	"2023-08-16 22:44:08"	5	0
580	"2023-08-16 22:44:38"	4	0
581	"2023-08-16 22:45:08"	5	0
582	"2023-08-16 22:45:38"	5	0
583	"2023-08-16 22:46:08"	5	0
584	"2023-08-16 22:46:38"	4	0
585	"2023-08-16 22:47:08"	4	0
586	"2023-08-16 22:47:38"	4	0
587	"2023-08-16 22:48:09"	4	0
588	"2023-08-16 22:48:39"	4	0
589	"2023-08-16 22:49:09"	4	0
590	"2023-08-16 22:49:39"	5	0
591	"2023-08-16 22:50:09"	4	0
592	"2023-08-16 22:50:39"	4	0
593	"2023-08-16 22:51:09"	4	0
594	"2023-08-16 22:51:39"	5	0
595	"2023-08-16 22:52:09"	4	0
596	"2023-08-16 22:52:40"	4	0
597	"2023-08-16 22:53:10"	3	0
598	"2023-08-16 22:53:40"	4	0
599	"2023-08-16 22:54:10"	4	0
600	"2023-08-16 22:54:40"	4	0
601	"2023-08-16 22:55:10"	4	0
602	"2023-08-16 22:55:40"	4	0
603	"2023-08-16 22:56:10"	4	0
604	"2023-08-16 22:56:40"	4	0
605	"2023-08-16 22:57:10"	3	0
606	"2023-08-16 22:57:41"	4	0
607	"2023-08-16 22:58:11"	4	0
608	"2023-08-16 22:58:41"	4	0
609	"2023-08-16 22:59:11"	4	0
610	"2023-08-16 22:59:41"	4	0
611	"2023-08-16 23:00:11"	4	0
612	"2023-08-16 23:00:41"	4	0
613	"2023-08-16 23:01:11"	4	0
614	"2023-08-16 23:01:41"	5	0
615	"2023-08-16 23:02:11"	5	0
616	"2023-08-16 23:02:42"	4	0
617	"2023-08-16 23:03:12"	4	0
618	"2023-08-16 23:03:42"	4	0
619	"2023-08-16 23:04:12"	4	0
620	"2023-08-16 23:04:42"	4	0
621	"2023-08-16 23:05:12"	4	0
622	"2023-08-16 23:05:42"	4	0
623	"2023-08-16 23:06:12"	4	0
624	"2023-08-16 23:06:42"	4	0
625	"2023-08-16 23:07:12"	4	0
626	"2023-08-16 23:07:43"	5	0
627	"2023-08-16 23:08:13"	4	0
628	"2023-08-16 23:08:43"	4	0
629	"2023-08-16 23:09:13"	5	0
630	"2023-08-16 23:09:43"	4	0
631	"2023-08-16 23:10:13"	4	0
632	"2023-08-16 23:10:43"	4	0
633	"2023-08-16 23:11:13"	4	0
634	"2023-08-16 23:11:43"	4	0
635	"2023-08-16 23:12:14"	5	0
636	"2023-08-16 23:12:44"	4	0
637	"2023-08-16 23:13:14"	4	0
638	"2023-08-16 23:13:44"	5	0
639	"2023-08-16 23:14:14"	5	0
640	"2023-08-16 23:14:44"	4	0
641	"2023-08-16 23:15:14"	4	0
642	"2023-08-16 23:15:44"	5	0
643	"2023-08-16 23:16:14"	4	0
644	"2023-08-16 23:16:44"	4	0
645	"2023-08-16 23:17:15"	4	0
646	"2023-08-16 23:17:45"	4	0
647	"2023-08-16 23:18:15"	4	0
648	"2023-08-16 23:18:45"	3	0
649	"2023-08-16 23:19:15"	3	0
650	"2023-08-16 23:19:45"	4	0
651	"2023-08-16 23:20:15"	4	0
652	"2023-08-16 23:20:45"	4	0
653	"2023-08-16 23:21:15"	4	0
654	"2023-08-16 23:21:45"	4	0
655	"2023-08-16 23:22:16"	4	0
656	"2023-08-16 23:22:46"	4	0
657	"2023-08-16 23:23:16"	4	0
658	"2023-08-16 23:23:46"	4	0
659	"2023-08-16 23:24:16"	4	0
660	"2023-08-16 23:24:46"	4	0
